gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
2700062C07Rik;0.000267258303238;0.026819334404969;0.068;0.053;1
Uba6;0.001088053990958;0.026821138200319;0.038;0.028;1
Rexo1;0.001668228031003;0.026826884827016;0.076;0.062;1
Cstf3;1.56231972509529E-05;0.026827813972586;0.074;0.054;0.504394923247015
Wdr45;1.91315771593408E-05;0.02686051555067;0.037;0.024;0.617662968589316
Dffa;0.001784209731912;0.026868324624991;0.023;0.015;1
Fut11;0.010727074480627;0.02687198341458;0.033;0.025;1
Letm1;1.44080961908127E-05;0.026890508729705;0.097;0.074;0.465165385520387
Edc3;0.003626477850802;0.026907157972443;0.03;0.022;1
Cdc23;0.006038811684349;0.026909555193303;0.031;0.023;1
Klf6;7.02584335302767E-06;0.026930572073287;0.203;0.167;0.226829352652498
Tmem175;0.027209965909011;0.026942769013282;0.029;0.022;1
E2f5;0.001143545552953;0.026953683563579;0.012;0.007;1
Pak6;0.000328612861489;0.026972792323856;0.013;0.007;1
Gnpnat1;0.006198395232444;0.026972969867484;0.06;0.049;1
Zbtb44;0.0479813556415;0.02697359195864;0.024;0.019;1
Pou2f1;0.025260922095059;0.026987940714374;0.022;0.017;1
Kpna6;0.00113956912315;0.026994424350605;0.023;0.015;1
Suco;0.000607449089551;0.027057518061014;0.046;0.034;1
Fam8a1;0.002194886933379;0.027066389532206;0.027;0.019;1
Lsm14a;0.000312681598718;0.02707438396542;0.111;0.09;1
Zzz3;0.001058559291945;0.027083637965551;0.049;0.037;1
Sephs2;0.000520013770979;0.027105318950376;0.068;0.053;1
Ick;1.86169443232302E-05;0.027109957861123;0.015;0.007;0.601048047475487
Kri1;0.000125739209904;0.027112269130158;0.044;0.031;1
Gm14305;0.004995065308666;0.027121918559547;0.016;0.01;1
Pdlim7;1.38395003685713E-05;0.027148887950076;0.021;0.011;0.446808269399325
Abhd8;6.15339754446042E-07;0.027153478721902;0.14;0.108;0.019866243972291
Mycbp2;5.68372810282107E-06;0.027155968204995;0.17;0.137;0.183499161799578
Cdc14b;0.004692418499944;0.027169383005641;0.018;0.012;1
Golph3;3.91484331501719E-05;0.027216724895923;0.089;0.069;1
Dtd1;4.19246423071751E-05;0.027226296217409;0.118;0.094;1
Cdc25c;0.001570996442315;0.027240792343738;0.015;0.009;1
Gm7160;0.001944554650142;0.027248018642795;0.016;0.01;1
Rbl1;0.220361266036707;0.027271406131054;0.036;0.033;1
Aida;0.000295831508627;0.027290976842896;0.064;0.049;1
Sap25;0.006679008016384;0.027303512964296;0.016;0.01;1
Eef1akmt2;0.000558729530397;0.027304554479209;0.049;0.036;1
Gtse1;0.027243494647667;0.027308875816252;0.01;0.007;1
Kifc1;0.026782053196058;0.027318159322089;0.016;0.012;1
Tbc1d22a;0.00096318316248;0.027326360220668;0.039;0.029;1
9330151L19Rik;7.07915689083025E-05;0.027340640082444;0.013;0.006;1
Cpt2;0.000267008386068;0.027347219965195;0.021;0.013;1
Enox2;0.001827040531091;0.027348742201643;0.011;0.006;1
Rad9a;6.55180684303766E-05;0.027355816091162;0.028;0.017;1
Rft1;0.007893219844417;0.027386354043024;0.018;0.013;1
Srsf4;0.003236784376033;0.027404234504854;0.063;0.05;1
Mbd4;0.006556372182918;0.027416290356706;0.016;0.01;1
Dhx38;0.0029070620275;0.02743099402247;0.056;0.044;1
Vhl;0.003905281512466;0.027460176533798;0.033;0.025;1
Abcb10;0.002470025883151;0.027488111224103;0.013;0.007;1
Ccdc186;0.001840140061606;0.027499554118392;0.037;0.027;1
Tmem104;0.000608236405715;0.027502575644424;0.013;0.007;1
Ydjc;0.000401690673797;0.027546017800671;0.037;0.026;1
D6Wsu163e;0.019739539577189;0.027570149946804;0.014;0.01;1
Gss;0.040342153979067;0.027582848957084;0.023;0.018;1
Por;0.002798440751843;0.02758781326096;0.059;0.047;1
Gas2;0.01032476825107;0.027606550229459;0.018;0.012;1
Phax;0.000241148835957;0.027623041494522;0.14;0.117;1
Zkscan17;0.000434934151176;0.027623572184447;0.026;0.017;1
Slc39a7;0.003981137717054;0.027636295408767;0.06;0.048;1
Cds2;0.008599846358191;0.027669511796163;0.072;0.06;1
Vamp1;0.00269070489073;0.027699546213894;0.015;0.009;1
Fnip1;0.003476977160061;0.027712683014774;0.02;0.013;1
Tdp1;0.011511171342592;0.027721758603036;0.018;0.013;1
Brwd3;0.001911994463503;0.027736157244235;0.023;0.015;1
Shprh;0.006188572715028;0.027743734980446;0.031;0.023;1
Ppard;0.002290069644492;0.027770021760285;0.014;0.008;1
Lrrc41;3.96253047405714E-05;0.027777736329179;0.054;0.039;1
Arih1;0.000534016504828;0.027799524988233;0.082;0.065;1
Wdr62;0.000132128644399;0.027820249654812;0.01;0.005;1
Nub1;1.01663542443393E-07;0.027824441633876;0.127;0.095;0.003282207467785
Pank3;0.001030092940574;0.027831382330132;0.028;0.019;1
Nup205;0.022470837403211;0.027834336048442;0.021;0.015;1
Akr1a1;2.90033260179107E-06;0.027868541244681;0.391;0.332;0.093637238048825
6720427I07Rik;0.143084669593473;0.027873123098721;0.014;0.011;1
Paip2b;0.009543625819054;0.02789601411823;0.02;0.014;1
Ecsit;0.000580174495471;0.027925649821973;0.07;0.055;1
Bag2;0.000573660458903;0.027939245470601;0.015;0.009;1
Kidins220;2.17808487995883E-05;0.02794497706093;0.059;0.042;0.70319470349471
E2f8;0.03599730457461;0.027967003056459;0.022;0.017;1
Dnajc12;2.71797874522717E-05;0.027985666470197;0.017;0.009;0.877499437896593
Dyrk1a;0.050063581009898;0.027993595008513;0.037;0.031;1
Gm13012;0.008015620746241;0.028021215449797;0.021;0.015;1
Nup155;0.001030001121587;0.02804224741367;0.024;0.016;1
Alg11;0.001931915363639;0.028042958909896;0.015;0.009;1
Dcaf6;0.00023155223116;0.028052603585788;0.013;0.007;1
Tmem199;0.000385842116471;0.028062737902619;0.067;0.052;1
C920021L13Rik;0.000770394469899;0.028065807928106;0.022;0.014;1
Trnau1ap;0.000928447242758;0.028132104965405;0.09;0.073;1
Slc25a25;0.000177688628512;0.028151186459049;0.012;0.006;1
Cenpn;0.052807818074743;0.028160115674349;0.02;0.015;1
Stard5;0.000101396433434;0.028191267583823;0.015;0.008;1
Usp12;0.000529294402832;0.028198020724265;0.028;0.018;1
Actr1a;4.08530676938687E-05;0.028213866374452;0.081;0.062;1
Nek2;0.003586147912201;0.028218259834609;0.019;0.013;1
Rrm2b;0.006945468276755;0.028221452479786;0.039;0.03;1
Fastkd3;0.001815957943126;0.028231074866659;0.018;0.011;1
Ttc37;0.00163560915002;0.028282697421359;0.024;0.016;1
2900097C17Rik;0.002441912655467;0.028316316486257;0.063;0.05;1
Cacul1;2.45491765818055E-05;0.028317955908564;0.029;0.018;0.792570165943589
Cstf2;0.004497133151643;0.028324158476619;0.054;0.043;1
Sec23b;0.00084207360354;0.028331744658131;0.064;0.05;1
Slc31a2;0.001882519480434;0.028352221555051;0.018;0.012;1
Gm32031;0.001477988690505;0.028365922642986;0.024;0.016;1
Dnttip2;4.40801255337012E-06;0.028381778252046;0.141;0.112;0.142312685285554
Galnt2;5.42298735307147E-05;0.02838345231293;0.082;0.062;1
Hipk2;0.001159374876971;0.028387062973933;0.029;0.02;1
Rabgef1;0.005391381365834;0.028434068489272;0.018;0.012;1
Tfpt;9.28120716645126E-05;0.028442049533989;0.046;0.032;1
Top3a;0.007969249115173;0.028455010885136;0.013;0.008;1
Cep89;0.00504491303852;0.028462338048165;0.022;0.015;1
Phtf1os;0.003232939072847;0.028479416260372;0.01;0.006;1
Gm15706;0.006673893998013;0.028525197975619;0.015;0.01;1
Gtf3c5;0.013807620792298;0.028541094586833;0.02;0.014;1
Ddx31;0.002841393028623;0.028544167183512;0.017;0.01;1
Thada;0.022453279162353;0.028555574321854;0.014;0.01;1
Tut1;0.001730828510827;0.02856441692243;0.015;0.009;1
Zfp251;0.043455451000658;0.02857479360141;0.028;0.023;1
Hectd4;0.000166477010233;0.02859785666766;0.021;0.013;1
Atf2;5.49735256201267E-05;0.02861352394765;0.053;0.038;1
Fancm;0.001129100150902;0.028619772057858;0.023;0.015;1
Thumpd2;0.015106373408431;0.028623788190935;0.018;0.013;1
Tnrc18;0.031448936873187;0.028648481433013;0.036;0.03;1
Gm29170;0.001726152098141;0.02865660816398;0.016;0.01;1
Snx16;0.000165690851522;0.028660236881962;0.013;0.007;1
Nars2;0.001096403339305;0.028677416794472;0.012;0.006;1
Mbd2;1.34271677786918E-05;0.028699846270517;0.485;0.418;0.433496111735065
Ppp1r21;0.001770739972712;0.028718924793204;0.029;0.021;1
Map2k7;0.000526886275571;0.028720920528415;0.04;0.029;1
Abcc4;0.00056296003773;0.028734960158224;0.021;0.013;1
Nkapd1;0.000162168625257;0.028749182789519;0.066;0.05;1
Umad1;0.000467410065615;0.028757461009233;0.018;0.01;1
Fpgs;0.000693450770734;0.028786795349206;0.016;0.01;1
Etnk1;9.64423548830412E-07;0.0287923773856;0.1;0.074;0.03113641427399
Marveld2;5.41194318153631E-05;0.028820158577566;0.016;0.008;1
Slc35a3;0.00022159184586;0.028829172156898;0.032;0.021;1
Abca7;0.004801653673308;0.028831376423127;0.033;0.024;1
Lrrc42;0.000688320239323;0.02883528034856;0.04;0.029;1
Ube2l6;0.0025663835349;0.028856420112528;0.016;0.01;1
Rab2a;4.81462233902703E-07;0.02887434763572;0.304;0.252;0.015544008221549
Cul2;0.002182347335471;0.028878474302442;0.031;0.022;1
Eloc;1.35965034937175E-05;0.028887486072456;0.356;0.306;0.438963115294669
Gclc;0.000430144779077;0.028917350193879;0.035;0.024;1
Nmnat3;0.000194561081019;0.028921362663106;0.012;0.006;1
Mif4gd;1.71391930710934E-06;0.028934983606784;0.134;0.104;0.055333884830025
Hist1h4d;1.96862377868833E-07;0.02893578837297;0.222;0.179;0.006355701869495
Zfp579;0.000777207229969;0.028953035818504;0.018;0.011;1
Frmd6;0.000736387645773;0.02895970391082;0.01;0.005;1
Cacna1s;0.001953975684418;0.028975212390483;0.018;0.011;1
H2-DMa;2.93228715148202E-05;0.028985418459472;0.066;0.048;0.946688906855969
Zfp606;0.001712384718664;0.028986952050177;0.021;0.014;1
Macrod1;4.18357980993833E-07;0.028997004978989;0.01;0.003;0.013506687416386
Sgo1;0.116168994620654;0.029001734455728;0.026;0.022;1
Hist1h3c;0.015302948746368;0.029008793751761;0.053;0.044;1
Xrcc5;0.017065006392875;0.029011230225316;0.04;0.032;1
Ppp2r3d;0.00530790037953;0.02905637420818;0.022;0.015;1
March5;8.1158617197805E-06;0.029068512503456;0.141;0.112;0.262020595623113
Gdap2;0.001342242015365;0.029089120652666;0.029;0.02;1
Gm49797;0.000428684313418;0.029098431690468;0.011;0.006;1
Ganc;0.040706637878419;0.029099011929956;0.03;0.024;1
Fto;5.92546549974363E-05;0.029102631879027;0.028;0.017;1
Klhl7;0.019396848737435;0.029108322886669;0.012;0.008;1
Abl2;0.000235893856627;0.029112075446513;0.015;0.008;1
Abcd1;0.007850279032939;0.029113155170096;0.034;0.026;1
Eogt;0.001305209820531;0.029117444343253;0.012;0.007;1
1700020L24Rik;0.002054184370433;0.029143743193728;0.033;0.024;1
Zfp961;8.84184670411026E-05;0.029176129879597;0.022;0.013;1
Fam126a;3.63744697590105E-05;0.029193708471338;0.039;0.026;1
Fam214a;0.000653870878787;0.029202552244401;0.037;0.026;1
Dynlrb1;2.74752901187072E-07;0.029227989563562;0.391;0.329;0.008870397414825
Zhx3;1.67888593850021E-05;0.029234235598929;0.012;0.005;0.542028325244794
Zfp7;0.000277519043287;0.029240680970493;0.025;0.016;1
Sfxn2;1.19795507793034E-05;0.029269679312803;0.017;0.008;0.386759796909809
Abhd10;0.003092461892502;0.029270611441846;0.029;0.021;1
Dync1h1;4.96167388704748E-06;0.029337483319239;0.087;0.064;0.160187641443328
Zfp617;0.004803289430719;0.029357161071928;0.024;0.017;1
Setd1a;0.000190442735053;0.029364584495224;0.03;0.02;1
Yae1d1;0.000114232494281;0.029406185083018;0.037;0.025;1
Prpf4;0.000475476801657;0.029416608645445;0.058;0.044;1
Fbxl17;0.007350510378925;0.029419407233513;0.019;0.013;1
Sap18;4.31911559823577E-06;0.02942581238779;0.21;0.173;0.139442647089042
Hmces;0.000152466025397;0.029453066974095;0.056;0.041;1
Traf7;0.000118556536246;0.029470203464393;0.079;0.061;1
Tomm7;1.63289812577264E-06;0.029489503277735;0.568;0.487;0.05271811599057
Trmt2b;7.43102006246573E-05;0.029500316648819;0.029;0.018;1
Cnot8;0.001121286293798;0.02950802945499;0.058;0.045;1
Slc35a2;0.002238822942425;0.02951627255347;0.028;0.019;1
Vps13c;0.001867064789579;0.029525883128705;0.026;0.018;1
A930037H05Rik;0.000463508626423;0.029532685379646;0.011;0.006;1
Tspan17;0.000483297139898;0.029532724000833;0.01;0.005;1
Stim1;1.21404898111378E-05;0.029533512745301;0.11;0.085;0.391955713552583
Phka2;0.000227199930531;0.029540683392166;0.012;0.006;1
Ero1lb;0.002299944261363;0.029550005665612;0.018;0.011;1
Mllt6;0.000159543063406;0.029556085207063;0.071;0.054;1
Taz;0.001923325513337;0.029560614402214;0.039;0.029;1
Katnal1;0.016715542386113;0.029566954781835;0.011;0.007;1
Eif1;0.008983445682489;0.029588270752992;0.871;0.808;1
Kat2a;0.000139899891761;0.02961085780054;0.023;0.014;1
Agpat5;0.000288111536267;0.029624319801397;0.07;0.054;1
Polr3a;2.51189771053205E-05;0.02962566668908;0.027;0.016;0.810966175845274
Nt5dc1;8.83023709129828E-05;0.029650171859577;0.061;0.045;1
Fbh1;0.000774092902034;0.029650978832925;0.022;0.014;1
C030006K11Rik;0.001885458125214;0.029662121040462;0.02;0.013;1
Ncoa6;0.003797710355416;0.029683054793267;0.028;0.02;1
Ddx58;1.56505059103299E-05;0.029690963013204;0.073;0.053;0.505276583315
Arfrp1;3.1538177557417E-05;0.029724016613608;0.13;0.104;1
S1pr2;3.11004660284476E-05;0.02972589309605;0.018;0.01;1
Mis18bp1;0.061486671782372;0.029726679396477;0.021;0.016;1
Crip2;0.001135502360822;0.029734295728532;0.031;0.022;1
Stxbp5;0.000145130001208;0.029735499885858;0.043;0.03;1
Dcun1d2;0.031428202118543;0.029781846814658;0.013;0.009;1
Tle5;0.000184964799228;0.029791700320059;0.724;0.646;1
Appbp2;0.002886265777011;0.029794862698705;0.053;0.041;1
Dhrs7b;0.000940517372358;0.02979850639255;0.048;0.036;1
Rtl8a;0.000782044203046;0.029805265321361;0.013;0.007;1
Ptpn1;1.35269923133711E-06;0.029807624265186;0.289;0.242;0.043671894683719
Zeb1;2.10633420995848E-06;0.029808664788617;0.039;0.024;0.06800299996851
Tmem41b;0.010681849942084;0.029835213264943;0.041;0.033;1
Zmynd11;0.000309788132246;0.029869111066966;0.093;0.074;1
Npm3;7.38947928313489E-08;0.0298815043775;0.312;0.254;0.00238569338656
Atm;0.014216451105108;0.029942274777654;0.039;0.031;1
Zer1;2.53931213128324E-05;0.02996240274691;0.039;0.026;0.819816921584796
Nudcd2;3.7976276761495E-05;0.030001047003125;0.111;0.087;1
Ubn2;0.000276111010388;0.030011145226995;0.063;0.048;1
Wdr83;0.023131093519444;0.030029076276181;0.058;0.049;1
Zfp707;0.028960841971103;0.030030572173591;0.033;0.026;1
Ogfod2;0.000163341297834;0.030030935729623;0.028;0.018;1
Sprtn;0.015144101129798;0.030079175829025;0.021;0.015;1
Dbnl;3.11276209096941E-05;0.030087930862614;0.238;0.202;1
Gaa;6.67811205620471E-06;0.030096561667875;0.014;0.006;0.215602847734569
Eldr;0.028529652182857;0.03011812908532;0.021;0.016;1
Ulk1;2.93597322300443E-05;0.030141067467238;0.018;0.01;0.947878955046981
Mprip;0.010209502212299;0.030170376592045;0.033;0.025;1
Rint1;0.000434339172511;0.030178584478;0.042;0.03;1
Pqlc3;0.000833000120101;0.030187940302176;0.079;0.063;1
Zfp472;0.001664450289952;0.030210883530518;0.025;0.017;1
A630089N07Rik;0.00147255451087;0.030221276415132;0.013;0.008;1
Sertad3;0.000699870695016;0.030261622046266;0.042;0.031;1
Rbm47;0.000583004826185;0.030278640270616;0.033;0.023;1
Xkr6;2.08722659597759E-05;0.030293213350598;0.025;0.014;0.673861106511364
Prmt2;0.000153324275417;0.03029673416409;0.011;0.005;1
Rnf187;2.29472072761259E-06;0.03031233600562;0.237;0.196;0.074085058690972
Mpp7;3.25770254284427E-05;0.030324045101167;0.025;0.015;1
Zfp770;1.03868910803582E-05;0.030343109099303;0.016;0.008;0.335340778529363
Egln2;2.70000178531673E-05;0.030356319709894;0.088;0.067;0.871695576389507
Chmp1a;9.45364242118143E-06;0.030360836410315;0.158;0.127;0.305210845567842
Fam193a;0.007117308595944;0.030391433858826;0.047;0.037;1
Bahd1;0.000146268621384;0.030406291339213;0.013;0.006;1
Rfng;0.005325885348523;0.03042120669707;0.024;0.017;1
Hacl1;0.000376274232863;0.030439872819319;0.022;0.014;1
Exo1;0.000191349966619;0.030445510410191;0.015;0.008;1
Iqsec1;0.000262232683865;0.030482460989927;0.041;0.029;1
Arf6;0.000173971228441;0.030499529780254;0.179;0.151;1
Ankzf1;0.001776375640841;0.03050241495437;0.02;0.013;1
Tmem30a;0.000118887583757;0.030549688913671;0.158;0.131;1
Brip1;0.006659407437373;0.030572995920652;0.023;0.017;1
Samd10;0.000264809869546;0.030595793993771;0.025;0.016;1
Ppp1r15b;0.000315108559927;0.030605392488767;0.068;0.053;1
Ccnl2;0.000594733832208;0.030614551713071;0.102;0.083;1
Ppm1f;0.001022893925127;0.030632924536535;0.011;0.006;1
Kctd13;0.001320314371814;0.030633931426732;0.023;0.015;1
Brk1;1.09348499659277E-06;0.030638431313369;0.391;0.331;0.035303163114998
Wiz;0.004040141863193;0.03066417947694;0.032;0.024;1
Ppp6c;0.000240626177473;0.03067028727166;0.109;0.089;1
Gtf2h3;0.012857683949255;0.030685385563938;0.027;0.02;1
Vezt;0.000319914937058;0.030695383338532;0.015;0.008;1
Tyw1;0.000176403074948;0.030696765552556;0.035;0.024;1
Dync2h1;7.40832559646353E-05;0.030701611108388;0.014;0.007;1
Smpd4;0.000542340702485;0.030707621788614;0.024;0.015;1
Ndufs4;1.58997323689177E-06;0.03070819372691;0.334;0.281;0.051332285953051
Ociad2;0.016667376736868;0.030720364562661;0.028;0.021;1
Tmem39a;0.004295193486602;0.030724115620035;0.018;0.012;1
Plcxd2;3.83497110289942E-05;0.030736995884829;0.034;0.022;1
Atp5j2;0.001002497146647;0.030737856168346;0.754;0.678;1
Pms1;0.000290455197069;0.030743923546626;0.027;0.018;1
Urb1;1.96179851105489E-05;0.03074600631077;0.015;0.007;0.63336664929407
Kif23;0.000935817865743;0.030749036194858;0.048;0.036;1
Tasp1;0.011217865695906;0.030752058453404;0.02;0.015;1
Ptpre;0.005746256535771;0.030772185591948;0.048;0.038;1
Cnot9;0.000149816068777;0.030777476266071;0.044;0.031;1
Zfp84;0.010193018864279;0.030781827230951;0.028;0.021;1
Ccndbp1;0.000252778925945;0.030803333086911;0.122;0.1;1
Rad1;0.00022084155737;0.030838278225432;0.037;0.026;1
Epb41;0.000148994147967;0.030846943262814;0.072;0.054;1
Trim23;0.000236670259319;0.030850662994997;0.016;0.009;1
Orc3;0.000804094066374;0.030879488379699;0.048;0.036;1
Nfyc;0.001344117438409;0.030884511643906;0.051;0.039;1
Dnaja4;0.002201061776856;0.030884856026599;0.015;0.009;1
Kctd10;0.001547970867948;0.03091634699399;0.065;0.052;1
Sirt1;0.017675602034512;0.030934699158376;0.033;0.026;1
Acbd5;0.000267144971469;0.030937623368639;0.07;0.053;1
Ankhd1;3.8094013444572E-05;0.030939195523193;0.047;0.033;1
Aagab;0.000783217584893;0.030966581649911;0.029;0.02;1
Heatr3;0.003906470112859;0.031025400006385;0.022;0.015;1
Rpap2;0.000444991450027;0.031035565012242;0.047;0.035;1
Rai1;0.001214394716717;0.031038382419186;0.026;0.017;1
Zfx;0.020076864284501;0.031094039646536;0.043;0.035;1
Strn4;0.000236659651489;0.031107609900657;0.038;0.026;1
Cox19;0.000969663819262;0.031147851899288;0.074;0.059;1
Arhgap10;0.000461934416215;0.031150413874809;0.036;0.025;1
Ube3c;0.004211983222596;0.031163742005861;0.039;0.03;1
Gmds;0.013529993829554;0.031172789168347;0.053;0.043;1
Uevld;0.000111921944025;0.031194118988311;0.011;0.005;1
Scyl1;0.002645867857265;0.031208363223545;0.043;0.033;1
Rreb1;0.001282065763721;0.031210045497904;0.017;0.01;1
Elk1;0.000458520670261;0.031216867605572;0.011;0.006;1
2310015A10Rik;0.004718498340246;0.031236790043825;0.019;0.013;1
Plagl2;1.4830183094476E-05;0.031250158920543;0.038;0.025;0.478792461205159
Setd1b;0.001938527855389;0.031264367330564;0.049;0.038;1
Rabep1;0.000356407799097;0.031276139116245;0.044;0.032;1
Tgds;0.001617865911042;0.031290395644255;0.028;0.02;1
Fbxo30;1.68442403160598E-05;0.031296744274233;0.014;0.006;0.543816298603992
Faf2;0.001516631888947;0.031306516991384;0.066;0.053;1
Dpp4;0.000921140804846;0.031423888234253;0.078;0.062;1
Dcaf10;0.000330219072267;0.031424038216129;0.03;0.02;1
Stk25;2.51723934723594E-05;0.031424962642535;0.054;0.038;0.812690723255122
Ube2o;0.000321773067973;0.031436237641787;0.022;0.014;1
Prps2;0.001155751740301;0.031441990614833;0.052;0.04;1
Ankrd49;1.89322823994434E-05;0.031476950309809;0.048;0.033;0.611228737266029
Pbx3;0.002204913041454;0.031543428703977;0.029;0.02;1
Faap100;0.000662217816545;0.031547800814825;0.016;0.009;1
Dpysl2;0.000128171566332;0.031550571753732;0.086;0.067;1
Lin54;0.000251318556817;0.031564840306764;0.019;0.011;1
Zfp219;7.19505019269308E-07;0.031572709285355;0.017;0.008;0.02322921954711
Klf4;1.3091129282021E-05;0.031577263556217;0.01;0.004;0.422647108870049
Sufu;0.001167957295188;0.031581416055692;0.018;0.011;1
Rabggtb;0.00148218555246;0.031618253418486;0.058;0.046;1
Tchp;0.000407674451047;0.031671547927802;0.017;0.01;1
Ap1g2;0.000232915672139;0.03167845925509;0.065;0.049;1
Fbxo9;0.000130141775682;0.031683639354784;0.06;0.044;1
Abi1;3.31523509398864E-05;0.031705900049023;0.129;0.104;1
Wdr7;0.008257216100417;0.031728993032436;0.015;0.01;1
Adck5;0.001962307638668;0.031755170973699;0.022;0.015;1
Abi3;0.000158634302341;0.031772288178515;0.014;0.007;1
Pigl;0.000248083593958;0.031782082881955;0.013;0.007;1
Alms1;0.001136947094874;0.031784478616287;0.01;0.005;1
Sorbs1;2.71069540983081E-05;0.031809654751042;0.011;0.005;0.875148013063876
Gm43462;0.002365694006406;0.031812599127153;0.016;0.01;1
Cdc40;1.46025775137242E-05;0.031887522798567;0.113;0.088;0.471444215030584
Rbbp5;0.002539203196824;0.031899437129875;0.024;0.017;1
C330013E15Rik;0.000140361684134;0.031903614187113;0.01;0.004;1
Creb3l2;1.11517630846443E-05;0.031923140608121;0.012;0.005;0.360034671187743
Dph6;0.013211493608631;0.031927130920217;0.025;0.019;1
Cnppd1;2.0078020686236E-05;0.031930773415977;0.109;0.085;0.648218897855128
Serpina3g;0.083225203414107;0.031935249444024;0.032;0.027;1
